"DATE","S/N","TWEET","annotation_id","annotator","created_at","id","lead_time","sentiment","updated_at"
"3-8-2024",108,"
All the ones in Daura lol",769,"1","2024-10-01T17:57:18.959831Z",769,5.561,"Normal","2024-10-01T17:57:18.960020Z"
"2-8-2024",109,"
Lol… people are earning more to be able to afford less than before… i can see that reality.",770,"1","2024-10-01T17:57:34.440189Z",770,9.579,"Normal","2024-10-01T17:57:34.440336Z"
"2-8-2024",110,"Omo! If you no dey pay school fees for Naija or abroad no follow me talk lol… twitter get plenty other handles.",771,"1","2024-10-01T17:58:32.487159Z",771,50.426,"Indeterminate","2024-10-01T17:58:32.487320Z"
"2-8-2024",111,"
You suppose dey check your thoughts based on the importance of the conversation wey you dey engage.",772,"1","2024-10-01T17:58:50.129150Z",772,10.707,"Indeterminate","2024-10-01T17:58:50.129290Z"
"2-8-2024",112,"
Make dem let people talk their mind and make dem self reason am with their mind.",773,"1","2024-10-01T17:59:09.735968Z",773,11.589,"Indeterminate","2024-10-01T17:59:09.736119Z"
"2-8-2024",113,"
O mo pe eleda ti ire o w’aiye wa fun ni…",774,"1","2024-10-01T17:59:28.496616Z",774,9.052,"Normal","2024-10-01T17:59:28.496773Z"
"2-8-2024",114,"The sane officers hear me loud and clear and they are on social media because they are humans with other interesting lives outside of their uniforms… maybe you all should stop generalizing as you would never in a life time believe VECTOR is he son of an upright officer in the police force. ",775,"1","2024-10-01T18:01:07.556713Z",775,90.198,"Indeterminate","2024-10-01T18:01:14.607692Z"
"2 -8-2024",115,"
Once again to the men of the armed forces, 
 it is best for all to have accountable leaders. 
Your children are going to grow in the same society decay if we don’t try our best for the best we can achieve.

Barrack children, Una self fit speak for Una parents; all that “Boss officer” talk na when we be pikin…now most of us don turn men wey naija lifestyle dey affect; school fees self don increase based on fuel price and light tariff.

I greet you.",776,"1","2024-10-01T18:01:47.073889Z",776,26.749,"Indeterminate","2024-10-01T18:01:47.075575Z"
"2-8-2024",116,"You are not my friend… you are an acquaintance who used to roll dice with my friends and i decades ago. 
It’s was fun then but we are grown now.

The difference is, they ALL  didn’t become addicts to the point where They’d be embarrassing themselves on social media.",777,"1","2024-10-01T18:02:09.373893Z",777,14.454,"Offensive","2024-10-01T18:02:09.374654Z"
"1 -8-2024",117,"
The point of the protest is, as usual, a call for attention to the state of the welfare of the people… homes are going through  aggression influenced by the struggles of the society.

Families are loosing bond because of “ hustle / greener pastures “.
If the impoverishment doesn’t stop, society will breed more beastliness.

#EndBadGovernanceInNigeria for the future.",778,"1","2024-10-01T18:02:44.022677Z",778,18.094,"Normal","2024-10-01T18:02:44.022862Z"
"1-8-2024",118,"
What do people gain from trying to talk people down? 
Especially the people they can’t really say they know?

How did this become such a heavy trend?
Una no dey reason am?",779,"1","2024-10-01T18:03:04.015291Z",779,11.749,"Offensive","2024-10-01T18:03:04.016360Z"
"1-8-2024",119,"
If only you all paid closer attention to “ Monsters you made “… 

#StopKillingYourProphets you don’t massively stream conscious music according to “ general argument “ either.

Love to 
@burnaboy
 still…  #Big7💪🏾",780,"1","2024-10-01T18:03:29.799723Z",780,2.364,"Offensive","2024-10-01T18:03:29.799869Z"
"1-8-2024",120,"
Lol… dem dey roast you steady bro😂.",781,"1","2024-10-01T18:03:37.897829Z",781,1.747,"Offensive","2024-10-01T18:03:37.899068Z"
"1-8-2024",121,"
Lol… omo! Respect yourself. Your boy is a big boy now too… bless him.",782,"1","2024-10-01T18:03:56.446894Z",782,11.526,"Normal","2024-10-01T18:03:56.454059Z"
"1-8-2024",122,"
No be everything wey you read you go understand… how 7th heaven?",835,"1","2024-10-01T18:32:22.265272Z",783,9.611,"Indeterminate","2024-10-01T18:32:22.265408Z"
"1-8-2024",123,"
Yes it can if everyone decides to be honest with their lives and how they are living it; It’s actually not that hard.",836,"1","2024-10-01T18:32:58.111292Z",784,25.073,"Normal","2024-10-01T18:32:58.111514Z"
"1-8-2024",124,"
To my Christian friends, just so you know, Christ was not a coward in the face of mass injustice… His cross was his punishment for ALWAYS standing with the truth.

Amen?",837,"1","2024-10-01T18:33:22.326735Z",785,14.39,"Normal","2024-10-01T18:33:22.326887Z"
"1-8-2024",125,"
Plenty people dey patronize wetin dey destroy all of us… those people no really worth anything based on way forward.",838,"1","2024-10-01T18:33:42.297987Z",786,11.902,"Indeterminate","2024-10-01T18:33:42.298301Z"
"1-8-2024",126,"
Na the money to buy am come remain like this… ki l’a ma sa se bayi?",839,"1","2024-10-01T18:35:19.929628Z",787,87.729,"Normal","2024-10-01T18:35:19.929786Z"
"1-8-2024",127,"
History will not be kind to me if honesty doesn’t reign; I have no hopes for historical eventualities…

i am with my people because i don’t have a better choice otherwise, many Nigerians are not worth the sacrifice.",840,"1","2024-10-01T18:35:58.565454Z",788,22.863,"Indeterminate","2024-10-01T18:35:58.565629Z"
"1-8-2024",128,"
My message is solely for fans and maybe lovers of freedom... i have no intention of appealing to anyone outside this understanding; the rest can enjoy what they enjoy.

May Nigeria be free so that it can be valued right so that Nigerians can be respected accordingly globally.",841,"1","2024-10-01T18:36:41.586715Z",789,25.147,"Indeterminate","2024-10-01T18:36:41.587077Z"
"1-8-2024",129,"
Lol.. dem self dey buy fuel and diesel",842,"1","2024-10-01T18:36:59.465643Z",790,9.295,"Normal","2024-10-01T18:36:59.465845Z"
"1-8-2024",130,"
Don’t rate many na why them say i dey form",843,"1","2024-10-01T18:37:16.579419Z",791,8.13,"Normal","2024-10-01T18:37:16.579593Z"
"1-8-2024",131,"
You want to attack armed men and women with weaklings… if you fit best normal tough barrack boy i go dash you money",844,"1","2024-10-01T18:38:36.100778Z",792,65.962,"Normal","2024-10-01T18:38:36.101586Z"
"1-8-2024",132,"
People we no get mouth dey abuse people we get mouth because they speak up. 

Their parents dey house all these years wey government dey abuse their generations but Tegwolo self go say elder dey market when dem born am.

Make we dey look… you can’t “ savage “ away your reality.",845,"1","2024-10-01T18:39:51.073753Z",793,65.135,"Indeterminate","2024-10-01T18:39:51.073931Z"
"1-8-2024",133,"
To the celebrities taking sides against the reality of their own people/fans, it may be best to repent before you become the only reachable option if the hardship doesn’t stop.

#stopsupportingbadgovernance",846,"1","2024-10-01T18:40:23.525273Z",794,20.375,"Indeterminate","2024-10-01T18:40:23.525502Z"
"31-7-2024",134,"
Another thing, people don’t need to be thanked for standing for what is right; what should any sane human stand for?",847,"1","2024-10-01T18:41:13.879469Z",795,27.876,"Normal","2024-10-01T18:41:13.879635Z"
"31-7-2024",135,"
Queen Onyeka! The video of her weeping to the leaders will stay forever reminding the world where she stood for the people of the country;
It’s a blessing to know of her music and life. 

May the souls of all the faithful departed through the mercy of our God rest in peace.",848,"1","2024-10-01T18:42:37.391697Z",796,72.463,"Normal","2024-10-01T18:42:37.391858Z"
"31-7-2024",136,"
My stance with the people remains… 

#EndBadGovernace so that the people will stop having a reason to run away to worlds where something a simple as skin color is a problem; you are in office for them.",849,"1","2024-10-01T18:43:14.914929Z",797,17.945,"Offensive","2024-10-01T18:43:14.915169Z"
"31-7-2024",137,"
It’s the ones talking like they can do jack in a one on one for me… like if you were by yourself you would speak to like that?

🤡",850,"1","2024-10-01T18:43:34.521190Z",798,2.041,"Offensive","2024-10-01T18:43:34.521371Z"
"31-7-2024",138,"
The same one wey dem interview for tv? Lol. Abeg leave me",851,"1","2024-10-01T18:43:55.910893Z",799,9.999,"Indeterminate","2024-10-01T18:43:55.911141Z"
"31-7-2024",139,"
The elders are once again bragging to the youths, saying things that suggests that they will harm their own youths complaining about how life has always gotten harder the more we advance.

it is my human right to reject avoidable hardship in life… the argument is simple.",852,"1","2024-10-01T18:44:21.965047Z",800,14.539,"Indeterminate","2024-10-01T18:44:21.965222Z"
"20-7-2024",140,"
…Not but honor may we ever bring,
to thy name who’s honor we bear,
may we worship God and love all men…
",853,"1","2024-10-01T18:44:41.142146Z",801,12.303,"Normal","2024-10-01T18:44:41.142289Z"
"20-7-2024",141,"
“ But i know we can’t win if na by guns; the only way to win is by the brain because if we must win by the sun, we must be willing to win in the rain “",854,"1","2024-10-01T18:45:06.162069Z",802,12.475,"Normal","2024-10-01T18:45:06.162248Z"
"20-7-2024",142,"
Na every barrack be that.",895,"1","2024-10-01T19:19:17.516933Z",803,10.74,"Normal","2024-10-01T19:19:17.517180Z"
"20-7-2024",143,"
All barrack boys and girls make una show SP with SUPER INTENT, 
pictures of the state of your barrack today incase he’s unaware.

Barrack Children are becoming worse mentally in the barracks everyday due to the nature of welfare of their parents in the force.",896,"1","2024-10-01T19:22:19.888816Z",804,169.04,"Normal","2024-10-01T19:22:19.889014Z"
"19-7-2024",144,"
Anansewa! Based on “ the spider “",897,"1","2024-10-01T19:22:39.487266Z",805,5.772,"Indeterminate","2024-10-01T19:22:39.487438Z"
"19-7-2024",145,"
When be burial? Una pick anakara?",898,"1","2024-10-01T19:23:15.400377Z",806,13.504,"Indeterminate","2024-10-01T19:23:15.400572Z"
"19-7-2024",146,"
Don’t give up on knowing there are good people…  you may have to find them too if you’re not too lazy to look.",899,"1","2024-10-01T19:23:43.340290Z",807,8.035,"Normal","2024-10-01T19:23:43.340509Z"
"19-7-2024",147,"
I know a person who thought to brag about  buying a house after selling out his people;

Oya now, live in it in the country… problem.
E sure me say to run gen alone go shake him pockets.

I Dey clear am oga say “but God sees my heart “ you know say my own heart na Medusa head😊.",900,"1","2024-10-01T19:25:27.194307Z",808,83.423,"Indeterminate","2024-10-01T19:25:27.194449Z"
"19-7-2024",148,"
I know a person who thought to brag about  buying a house after selling out his people;

Oya now, live in it in the country… problem.
E sure me say to run gen alone go shake him pockets.

I Dey clear am oga say “but God sees my heart “ you know say my own heart na Medusa head😊.",901,"1","2024-10-01T19:25:46.998598Z",809,5.162,"Indeterminate","2024-10-01T19:25:46.998768Z"
"16-7-2024",149,"

Lmao… e fit use talk damage you like this if e talk him mind 😂",902,"1","2024-10-01T19:26:10.384505Z",810,16.225,"Indeterminate","2024-10-01T19:26:25.365917Z"
"16-7-2024",150,"inside all this petrol matter, na barbers story go mad pass.",903,"1","2024-10-01T19:26:40.822922Z",811,7.873,"Indeterminate","2024-10-01T19:26:40.823125Z"
"15-7-2024",151,"
“ God is not above 
if the feeling is within “",904,"1","2024-10-01T19:26:56.600775Z",812,4.844,"Normal","2024-10-01T19:26:56.601041Z"
"15-7-2024",152,"
Respect your elders guys and stop hating.",905,"1","2024-10-01T19:27:22.316146Z",813,13.917,"Indeterminate","2024-10-01T19:27:22.316333Z"
"15-7-2024",153,"
This edition of A7 has Wonder women on it but before then, let’s disturb the peace a little shall we?

#NoApologies ",906,"1","2024-10-01T19:27:45.106170Z",814,11.28,"Indeterminate","2024-10-01T19:27:45.106407Z"
"14-7-2024",154,"
Una no fit see through these kinds but una want better governance from people who have skill in manipulating paper work? The same paper work that you would rather die than read? Lol. Ok now",907,"1","2024-10-01T19:28:11.006679Z",815,13.797,"Offensive","2024-10-01T19:28:11.006845Z"
"14-7-2024",155,"
Teslim.
@VectorThaViper
if man is made in the image and likeness of God, then i need to look no further especially if my ancestors have shown through NATURAL ways that God lives and takes care of life freely.

God is simply in Nature but your religious selves won’t “support “ herbs even thought you eat native vegetable soups. 
Lol.
",908,"1","2024-10-01T19:28:41.298496Z",816,2.316,"Normal","2024-10-01T19:28:41.298654Z"
"14-7-2024",156,"
Dem dey talk say men of God dey use and mislead many, una dey say God’s word is deep lol. 

It’s like saying two plus two and you say the answer is yellow….

Slow bunch aren’t y’all?",909,"1","2024-10-01T19:29:15.275422Z",817,17.384,"Offensive","2024-10-01T19:29:15.275582Z"
"14-7-2024",157,"
A lot of you will see that the issue is the person using information in the Bible but always move off point.",949,"1","2024-10-01T20:09:41.848718Z",818,14.474,"Indeterminate","2024-10-01T20:09:41.848894Z"
"14-7-2024",158,"
If money ensures heaven, what about this Bible verse? 

“ It is easier for a camel to go through a needle's eye than for a rich person to enter into the Kingdom of God “",950,"1","2024-10-01T20:10:15.582468Z",819,22.583,"Normal","2024-10-01T20:10:15.582651Z"
"14-7-2024",159,"
You just quoted nonsense in the real sense of something that has no sense within true context. If what you claim is true, living with this version of humanity should have “ deaded “ your hopes for breathing. You exist in a reality where they would rather get GMO’s deals than ",951,"1","2024-10-01T20:10:41.910125Z",820,11.061,"Offensive","2024-10-01T20:10:41.910275Z"
"14-7-2024",160,"
They clearly aren’t if they are “ okay “ with the reality around.",952,"1","2024-10-01T20:11:08.436574Z",821,15.946,"Normal","2024-10-01T20:11:08.436757Z"
"14-7-2024",161,"
Nigeria ati igbesi aiye e… iwo naa roo… se ko si ni sawawu problemu ni?",953,"1","2024-10-01T20:12:16.544777Z",822,47.205,"Indeterminate","2024-10-01T20:12:16.545441Z"
"14-7-2024",162,"
You don’t need an activist to think.",954,"1","2024-10-01T20:14:22.534083Z",823,16.601,"Offensive","2024-10-01T20:14:22.534240Z"
"14-7-2024",163,"
E get where suffer go reach, people no go need point anybody to anything…",955,"1","2024-10-01T20:14:55.751194Z",824,12.789,"Normal","2024-10-01T20:14:55.751423Z"
"14-7-2024",164,"
Those of you using what happened to fellow Nigerians (during Endsars) as examples in any form of mockery sha…

 like your social life is not crumbling around you with the increase in the price of petroleum and many other things… 

Kidnap is the new armed robbery.",956,"1","2024-10-01T20:15:45.516308Z",825,36.071,"Indeterminate","2024-10-01T20:15:45.516467Z"
"14-7-2024",165,"
Abi ori egbon adugbo daru? Mi o mo’ya e ri.",957,"1","2024-10-01T20:16:37.247813Z",826,31.402,"Offensive","2024-10-01T20:16:37.248054Z"
"14-7-2024",166,"
As long as you are also aware that You can’t hope for something you are not working towards…",958,"1","2024-10-01T20:17:12.431356Z",827,17.188,"Normal","2024-10-01T20:17:12.431765Z"
"14-7-2024",167,"
Na from mind Protest Dey start… Una just like plenty actors na why script dey always change so una no go dey “
Bored “",959,"1","2024-10-01T20:17:38.899170Z",828,13.407,"Normal","2024-10-01T20:17:38.899362Z"
"14-7-2024",168,"
Here’s an idea, maybe all the people begging online should storm the social media handles of their politicians showing expensive cars and jewelry with their aza anytime they post to show that they have plenty material wealth…

As for me? I be rapper now… rap no dey sell so…",977,"1","2024-10-01T20:31:39.174219Z",829,17.047,"Normal","2024-10-01T20:31:39.174378Z"
"14-7-2024",169,"
…as much as i respect the courage the Kenyan youths are showing, Nigeria is NOT Kenya; our dynamics are far apart. That said, since you can’t and shouldn’t force any human against their will… 
when it’s honest time, many more will align.

Peace to everybody who deserves peace.",978,"1","2024-10-01T20:32:27.062821Z",830,19.588,"Indeterminate","2024-10-01T20:32:27.063001Z"
"13-7-2024",170,"
“ Agba kii wa l’oja ki orii omo tun tun o wo… “

Children with deformed heads all over the market place; they can’t even think right",984,"1","2024-10-01T20:38:10.210137Z",831,14.238,"Offensive","2024-10-01T20:38:10.210302Z"
"12-7-2024",171,"
They care more about being savage to the public figure that won’t join politicians so they can post private trips to tension their followers",983,"1","2024-10-01T20:36:46.424314Z",832,18.046,"Indeterminate","2024-10-01T20:37:08.284186Z"
"12-7-2024",172,"
elders said “ Nay “ to a prayer in senate that suggests the government makes sure budget allocation for security is scrutinized to avoid FURTHER embezzlement.

Defenders ONLINE over to you.

By the way “ Nay “ means “No” incase you are slow.",979,"1","2024-10-01T20:33:11.409494Z",833,2.906,"Offensive","2024-10-01T20:33:11.409647Z"
"12-7-2024",173,"
Lafiaji area b’o ti Kere mo ni’be… 

na why them go say some of us dey form where as na them no just get proper  
 self representation,dignity and respect. 

All the afore mentioned ( at its core ) have nothing to do with materialism.",982,"1","2024-10-01T20:35:19.145105Z",834,39.866,"Offensive","2024-10-01T20:36:00.659787Z"
"11-7-2024",174,"
I wish you the type of woke that adequately helps you when nobody’s there; the one that keeps you going no matter what...

don’t die till you stop breathing.",980,"1","2024-10-01T20:33:43.860377Z",835,15.571,"Normal","2024-10-01T20:33:43.860525Z"
"11-7-2024",175,"
Can’t remember names; popularity sucks.",981,"1","2024-10-01T20:34:31.686527Z",836,7.165,"Offensive","2024-10-01T20:34:31.686682Z"
"10-7-2024",176,"
lol. Like when ibro ask me for answer for exam hall… I tell am e say “ it’s a lie “ lmao… I wan blow him eye for hall",976,"1","2024-10-01T20:30:33.451613Z",837,72.829,"Offensive","2024-10-01T20:31:04.766905Z"
"9-7-2024",177,"
God no go forgive am for all the stress wey e put arsenal fans through lol. Lai lai.",975,"1","2024-10-01T20:29:15.503763Z",838,8.657,"Normal","2024-10-01T20:29:15.503903Z"
"9-7-2024",178,"
God no go forgive am for all the stress wey e put arsenal fans through lol. Lai lai.",974,"1","2024-10-01T20:28:57.984547Z",839,12.991,"Normal","2024-10-01T20:28:57.984713Z"
"8-7-2024",179,"
You fight each other because of the politics elders are playing with elders.
It’s so bad that you openly insult those that attempt to point your mind towards these things… 

many of you claim you were sad about the story of the mockery of Jesus before he died.

You ask God",973,"1","2024-10-01T20:28:29.751995Z",840,16.15,"Indeterminate","2024-10-01T20:28:29.752197Z"
"7-7-2024",180,"If i “ cho “ wetin dey my mind to “ cho “ to you, them go say i dey shame you but dem no go see say you self no kuku get shame with the kind way wey you dey think but no wam! 

We Dey pray for you.",972,"1","2024-10-01T20:27:44.023710Z",841,10.924,"Offensive","2024-10-01T20:27:44.023873Z"
"7-7-2024",181,"
You wey dey openly complain say woman dribble you dey get mouth? Lmao.",971,"1","2024-10-01T20:27:07.302210Z",842,18.744,"Offensive","2024-10-01T20:27:07.302438Z"
"7-7-2024",182,"
Lol… where were you in the same season? Una don begin dey do like “ okada riders fan club “ the mumu people go soon come begin defend team wey get defenders already 😂.",970,"1","2024-10-01T20:26:24.961208Z",843,34.166,"Offensive","2024-10-01T20:26:24.961390Z"
"7-7-2024",183,"
This should be enough reason for you be unbothered but here you are proving a point that is presently useless in conversation…

Go and support your team ( they really need it RIGHT NOW ) and stop embarrassing yourself openly; Have some dignity.",969,"1","2024-10-01T20:25:33.824258Z",844,20.064,"Offensive","2024-10-01T20:25:33.824427Z"
"7-7-2024",184,"
Na lie. Wetin you no really like right now be say your team no too dey game and na Sign say witchcraft dey your body because na sign of envy.

“Up” Man U.",968,"1","2024-10-01T20:24:54.465479Z",845,104.889,"Offensive","2024-10-01T20:24:54.465665Z"
"6-7-2024",185,"
Super glue dey your eyes all these years Abi na now you just begin think?",967,"1","2024-10-01T20:22:53.700618Z",846,10.344,"Offensive","2024-10-01T20:22:53.700771Z"
"29-6-2024",186,"
Lol… if I’m not pressing it, how is it my fault",966,"1","2024-10-01T20:22:29.233504Z",847,60.226,"Normal","2024-10-01T20:22:29.233707Z"
"29-6-2024",187,"
Lol. E good self… make him self chop
From oyibo ways of deception to create fear",965,"1","2024-10-01T20:21:12.180081Z",848,16.031,"Indeterminate","2024-10-01T20:21:12.180272Z"
"28-6-2024",188,"
When you think about the mindset of the majority of the fools( though probably hereditary ), you see how the hardship makes sense as Gods way of punishing everyone for allowing stupid minds lead.

You can NOT respect your way out of your daily struggles.",964,"1","2024-10-01T20:20:32.011804Z",849,10.003,"Offensive","2024-10-01T20:20:32.012022Z"
"28-6-2024",189,"
You way Dey face light  and your opon still cast shadow… 
with jaw like say e thief strong meat keep for one side.",963,"1","2024-10-01T20:19:59.810864Z",850,14.236,"Offensive","2024-10-01T20:19:59.811620Z"
"28-6-2024",190,"
I wonder if na elders get the jets… Abi bawo?",962,"1","2024-10-01T20:19:26.557930Z",851,9.86,"Normal","2024-10-01T20:19:26.558170Z"
"28-6-2024",191,"
I don’t speak for anyone but my self. If all of una get issue with VDM make una self carry ring light… no be fight",961,"1","2024-10-01T20:18:46.462572Z",852,27.148,"Indeterminate","2024-10-01T20:18:46.462706Z"
"28-6-2024",192,"Teslim.
@VectorThaViper
·
Jun 28
If your papa face The amount of bullets wey my papa survive because of people like you and your own papa, you go Dey type in PTSD.",960,"1","2024-10-01T20:18:08.348208Z",853,16.756,"Offensive","2024-10-01T20:18:08.348409Z"
"28-6-2024",193,"
If you may, start looking at those people defending fake respect for elders… they will most likely become exactly like the issue we are talking about. 

Many of una self vex for Desmond when he yarn but today, una home training pass Arsenal preparation for emirates…lol. 

Why",948,"1","2024-10-01T20:09:02.837715Z",854,36.119,"Offensive","2024-10-01T20:09:02.838839Z"
"27-6-2024",194,"
God punish them in advance. After them come for me make them go back to their reality wey they no fit lie about.",947,"1","2024-10-01T20:08:08.330720Z",855,9.837,"Offensive","2024-10-01T20:08:08.330898Z"
"27-6-2024",195,"
Let the youth embarrass the elders who don’t respect themselves. 

People are constantly stressed by the decisions of “elders”; even the elderly are suffering seriously from the lack of Elderly wisdom needed  to motivate the people to live well in the simplest way…

God punish “elder” wey dey mislead youth… Go punish anybody wey dey believe say position pass human life.

No be curse when you look around and admit  reality.

",946,"1","2024-10-01T20:07:45.075169Z",856,30.385,"Indeterminate","2024-10-01T20:07:45.077929Z"
"26-6-2024",196,"
Those that “know” better than Saka should go and take his team shirt. Elenu nla eyan Festus.",945,"1","2024-10-01T20:06:58.801970Z",857,18.14,"Offensive","2024-10-01T20:06:58.802180Z"
"25-6-2024",197,"
They haven’t surfaced half as much as stupidity in podcasts… they are coming. They are the colonial masters last line of the dense",944,"1","2024-10-01T20:06:16.481881Z",858,42.461,"Offensive","2024-10-01T20:06:16.482076Z"
"25-6-2024",198,"
Mumu say “Oyibo don dey chop GMO since and nothing do them “… lol. 

Oyibo don dey drink “ soda “since self na…
Africas next biggest problem will be THE AFRICAN EDUCATED IDIOTS.",943,"1","2024-10-01T20:05:22.245069Z",859,1.996,"Offensive","2024-10-01T20:05:22.245260Z"
"25-6-2024",199,"I don’t have personal beef against government officials because na true say na the people hands true power dey but you see all those of you who stupidly say things to distract people from the truth…

it’s Coming and i know you feel it.
Keep supporting bad leaders amidst the people directly suffering from Their decisions lol.
",942,"1","2024-10-01T20:05:08.076036Z",860,13.715,"Offensive","2024-10-01T20:05:08.076203Z"
"25-6-2024",200,"
There is hope… you just don’t see it amidst ignorant people and sadly, look around.",941,"1","2024-10-01T20:04:18.970527Z",861,12.716,"Indeterminate","2024-10-01T20:04:18.970745Z"
"20-6-2024",201,"
All of una wey dey mad… person go dey parachute dey glide on him own una go shoot am! Una no sabi fair play?",940,"1","2024-10-01T20:03:32.553869Z",862,8.587,"Offensive","2024-10-01T20:03:32.554095Z"
"20-6-2024",202,"
Olopa will kó all of you… una know too much about weapons😐",939,"1","2024-10-01T20:01:59.204049Z",863,8.994,"Indeterminate","2024-10-01T20:01:59.204231Z"
"5-6-2024",203,"
Everyone has one or two awkward pose  pics but 
@ThaBoyYom
 has way too many… even he knows what i’m talking about. Weird guy",938,"1","2024-10-01T20:01:38.173355Z",864,14.911,"Indeterminate","2024-10-01T20:01:38.173527Z"
"5-6-2024",204,"Person wey be say, the way him head big reach, e go take am 1hour to clean sweat from him forehead finish from left to right… 

maybe a cargo plane next time…",937,"1","2024-10-01T20:00:48.128702Z",865,49.008,"Offensive","2024-10-01T20:00:48.128912Z"
"29-5-2024",205,"
All the barbers that know they don’t know how to line hair properly I have a question…

Where are you running to?",936,"1","2024-10-01T19:59:46.315190Z",866,15.183,"Indeterminate","2024-10-01T19:59:46.315375Z"
"29-5-2024",206,"No matter how “ fresh “ it looks, it must be madness waiting for something as simple as the sun to come only for you to try to bask in it for a few months, weeks or even days in varying cases; something that’s so common that it may cause you headaches if you’re out in it for long in Nigeria.
",935,"1","2024-10-01T19:59:12.129576Z",867,38.354,"Offensive","2024-10-01T19:59:12.129738Z"
"27-5-2024",207,"
Many of you want criminals in power to stop but the foundation of your respect for any human worships the lifestyle of public thieves and liars.
You make excuses for them openly in glorious folly; you defend people destroying you because of material “ grace “. 

Keep believing.",934,"1","2024-10-01T19:58:20.233695Z",868,16.846,"Offensive","2024-10-01T19:58:20.234139Z"
"27-5-2024",208,"
It is not well… a doctor died in an elevator in a hospital in a country where global warming is causing man made terror.

You are lying to yourself.",933,"1","2024-10-01T19:57:11.929197Z",869,149.88,"Indeterminate","2024-10-01T19:57:11.929395Z"
"27-5-2024",209,"
Religious leaders are leaving the country they claim God has promised to redeem just like politicians are investing their accumulated wealth outside their national origin the same way artists that “love” their fans are aligned with those that impoverish the said fans everyday.
👀",932,"1","2024-10-01T19:54:22.004315Z",870,19.892,"Indeterminate","2024-10-01T19:54:22.004498Z"
"23-5-2024",210,"
Use your head reason am yourself.",931,"1","2024-10-01T19:53:53.195734Z",871,3.686,"Offensive","2024-10-01T19:53:53.195907Z"
"23-5-2024",211,"
Make men dey reason like the men wey dem be; una don too dey loose guard na why embarrassment dey gum body with many of una.",930,"1","2024-10-01T19:53:42.114286Z",872,11.998,"Offensive","2024-10-01T19:53:42.114438Z"
"9-5-2024",212,"
If you were intelligent, Considering you are on the floor either way,… never mind.",929,"1","2024-10-01T19:53:06.637482Z",873,48.551,"Indeterminate","2024-10-01T19:53:06.637643Z"
"9-5-2024",213,"
Olodo… Person wey don enter don enter. lol",928,"1","2024-10-01T19:51:44.643714Z",874,10.893,"Offensive","2024-10-01T19:51:44.643915Z"
"27-4-2024",214,"
Seun was making a point about kids whose parents are embezzlers and it had me thinking… what can the child of thief do about the thief that had been before he/she was born?",927,"1","2024-10-01T19:50:53.429416Z",875,35.537,"Offensive","2024-10-01T19:50:53.429580Z"
"27-4-2024",215,"
But many of una na bully naw… the difference be say na keypad be una tool. Normally, physically, you will produce manure instantly.",926,"1","2024-10-01T19:40:10.197163Z",876,25.283,"Offensive","2024-10-01T19:40:10.197336Z"
